218611079129,-0.03157,-0.02820,0.07144,0.74951,-0.00631,-0.66016,0.04885
218711178153,-0.04557,-0.03828,0.09469,0.74909,-0.03582,-0.66103,0.02491
218811127153,-0.06149,-0.04947,0.10653,0.74896,-0.06426,-0.65948,-0.00331
218911076153,-0.07918,-0.06090,0.11562,0.74816,-0.09737,-0.65519,-0.03873
219011025129,-0.09426,-0.07294,0.11671,0.74783,-0.11579,-0.65159,-0.05267
219111124095,-0.11209,-0.08107,0.11725,0.74375,-0.14412,-0.64753,-0.08229
219211073129,-0.13195,-0.08423,0.11745,0.73803,-0.17262,-0.64306,-0.10945
219311022152,-0.14684,-0.08535,0.11663,0.73261,-0.19101,-0.63839,-0.13877
219411121152,-0.15920,-0.08830,0.11570,0.73026,-0.20023,-0.63353,-0.15897
219511070152,-0.16667,-0.08842,0.11537,0.72988,-0.20648,-0.62855,-0.17196
219611019119,-0.17145,-0.08832,0.09886,0.72941,-0.20998,-0.62478,-0.18310
219710968114,-0.17743,-0.08565,0.12186,0.72897,-0.21270,-0.62006,-0.19720
219811067100,-0.17747,-0.08693,0.10998,0.73060,-0.21187,-0.61641,-0.20343
219911018333,-0.17492,-0.08629,0.10192,0.73189,-0.21367,-0.61514,-0.20071
220010965119,-0.17031,-0.08369,0.10867,0.73447,-0.21645,-0.61342,-0.19346
220111064152,-0.16752,-0.08162,0.11036,0.73336,-0.22340,-0.61171,-0.19516
220211013119,-0.15461,-0.08346,0.09487,0.73618,-0.21968,-0.61265,-0.18556
220310962157,-0.14243,-0.08015,0.10719,0.73313,-0.23214,-0.60867,-0.19532
220410911157,-0.12740,-0.08189,0.11538,0.73037,-0.23594,-0.60766,-0.20404
220511010157,-0.10836,-0.08166,0.10871,0.73157,-0.22634,-0.61033,-0.20268
220610959124,-0.09346,-0.07412,0.13197,0.73298,-0.21897,-0.61250,-0.19909
220710908152,-0.08450,-0.06350,0.11614,0.73362,-0.21465,-0.61326,-0.19909
220811007119,-0.08125,-0.05266,0.11676,0.73631,-0.20480,-0.61510,-0.19378
220910956152,-0.08379,-0.03877,0.13267,0.73867,-0.19562,-0.61636,-0.19025
221010905157,-0.09734,-0.02752,0.13310,0.73955,-0.18330,-0.61678,-0.19760
221110854128,-0.11092,-0.01678,0.13644,0.74065,-0.17717,-0.61500,-0.20450
221210953119,-0.12878,-0.01080,0.12772,0.74238,-0.17937,-0.61101,-0.20826
221310902128,-0.14948,-0.00943,0.13436,0.74310,-0.18345,-0.60644,-0.21533
221410851566,-0.16636,-0.01566,0.13679,0.74328,-0.18854,-0.60211,-0.22238
221510950124,-0.18126,-0.02667,0.14497,0.74469,-0.18745,-0.59927,-0.22622
221610899124,-0.19286,-0.04095,0.17035,0.74682,-0.19354,-0.59498,-0.22538
221710848128,-0.19817,-0.05987,0.17758,0.74627,-0.19840,-0.59277,-0.22877
221810797128,-0.19869,-0.08071,0.14166,0.74566,-0.19878,-0.59286,-0.23021
221910896123,-0.19772,-0.09847,0.16434,0.74269,-0.20262,-0.59342,-0.23497
222010845119,-0.18745,-0.11981,0.15515,0.73977,-0.20254,-0.59698,-0.23522
222110794152,-0.17546,-0.13681,0.15179,0.73648,-0.20510,-0.59917,-0.23775
222210893123,-0.15420,-0.15585,0.11332,0.73457,-0.20284,-0.60177,-0.23903
222310842123,-0.14119,-0.16823,0.10740,0.72873,-0.21092,-0.60573,-0.23991
222410791157,-0.13094,-0.17852,0.09784,0.72370,-0.21869,-0.60682,-0.24535
222510740128,-0.11255,-0.18779,0.07268,0.71895,-0.21907,-0.60991,-0.25126
222610839157,-0.09159,-0.18447,0.09763,0.71656,-0.21381,-0.61374,-0.25327
222710788119,-0.07955,-0.18043,0.09163,0.71313,-0.21103,-0.61584,-0.26009
222810737123,-0.07278,-0.17010,0.12713,0.71569,-0.20722,-0.61672,-0.25396
222910836123,-0.05901,-0.14954,0.09064,0.71983,-0.19969,-0.61740,-0.24653
223010785123,-0.06076,-0.12869,0.11838,0.72305,-0.19307,-0.61739,-0.24239
223110734157,-0.06574,-0.11152,0.13112,0.72711,-0.18656,-0.61675,-0.23691
223210683123,-0.07587,-0.09803,0.13293,0.73337,-0.18222,-0.61585,-0.22290
223310782157,-0.09118,-0.08763,0.12813,0.73759,-0.17721,-0.61477,-0.21591
223410731123,-0.11483,-0.08195,0.14406,0.73988,-0.17309,-0.61322,-0.21582
223510680152,-0.13554,-0.07599,0.12620,0.74496,-0.17442,-0.61003,-0.20610
223610779152,-0.15676,-0.07709,0.14982,0.74868,-0.17517,-0.60691,-0.20116
223710728128,-0.17559,-0.08249,0.14134,0.75141,-0.17591,-0.60449,-0.19754
223810677095,-0.19366,-0.09001,0.16202,0.75325,-0.18027,-0.60092,-0.19752
223910626128,-0.20355,-0.10065,0.14913,0.75156,-0.18479,-0.59849,-0.20691
224010725123,-0.21142,-0.10885,0.15636,0.75040,-0.18928,-0.59776,-0.20918
224110674118,-0.21446,-0.12031,0.14597,0.74891,-0.19703,-0.59642,-0.21120
224210623118,-0.21533,-0.13318,0.12466,0.74720,-0.20493,-0.59543,-0.21250
224310722152,-0.20827,-0.14695,0.14590,0.74557,-0.21409,-0.59395,-0.21334
224410671095,-0.19692,-0.15682,0.14074,0.74350,-0.21925,-0.59520,-0.21184
224510620156,-0.18318,-0.16970,0.12349,0.73968,-0.22077,-0.59836,-0.21472
224610719128,-0.16758,-0.18102,0.11206,0.73710,-0.22323,-0.60149,-0.21228
224710668123,-0.15006,-0.18674,0.10740,0.73407,-0.22143,-0.60578,-0.21247
224810617123,-0.13185,-0.19251,0.09827,0.73220,-0.21732,-0.60934,-0.21299
224910566661,-0.11165,-0.19062,0.09124,0.73086,-0.21396,-0.61149,-0.21480
225010665094,-0.09411,-0.18387,0.09419,0.73036,-0.20731,-0.61442,-0.21469
225110614123,-0.07639,-0.17265,0.10795,0.73260,-0.20005,-0.61695,-0.20653
225210563099,-0.06755,-0.15727,0.08554,0.73465,-0.19105,-0.61967,-0.19949
225310662123,-0.06679,-0.13868,0.11704,0.73885,-0.18299,-0.62094,-0.18719
225410611090,-0.07456,-0.12172,0.11978,0.74132,-0.17418,-0.62119,-0.18500
225510560118,-0.08972,-0.10291,0.11795,0.74567,-0.16888,-0.62041,-0.17479
225610509094,-0.10922,-0.09003,0.12986,0.74890,-0.16512,-0.61857,-0.17103
225710608156,-0.13087,-0.08060,0.13663,0.75248,-0.16220,-0.61648,-0.16557
225810557156,-0.15327,-0.07555,0.14072,0.75485,-0.16103,-0.61407,-0.16490
225910506128,-0.17373,-0.07525,0.13010,0.75514,-0.16080,-0.61156,-0.17294
226010605099,-0.19306,-0.07940,0.12460,0.75663,-0.16576,-0.60796,-0.17443
226110554151,-0.20998,-0.08970,0.15951,0.75652,-0.17238,-0.60512,-0.17828
226210503123,-0.21857,-0.10411,0.13218,0.75635,-0.18302,-0.60145,-0.18083
226310452118,-0.22063,-0.11729,0.13941,0.75525,-0.19497,-0.59848,-0.18279
