455856983150,-0.00022,0.00027,0.00098,0.75566,0.02675,-0.65431,0.01180,0.00339,0.01727,0.03914,
455890299512,0.00515,0.00179,0.01153,0.75781,0.02380,-0.65186,0.01515,0.03420,0.05003,0.11775,
455923615783,0.00714,0.00345,0.01815,0.75777,0.02524,-0.65167,0.02182,0.00339,0.03416,0.12581,
455956932150,0.00722,0.00367,0.02235,0.75745,0.02646,-0.65190,0.02450,0.00133,0.04324,0.14561,
455990248512,0.00742,-0.00088,0.00415,0.75059,0.05015,-0.65722,0.04648,-0.08216,-0.04860,-0.01717,
456023561409,0.00566,0.00448,0.02930,0.75753,0.02765,-0.65183,0.02243,-0.04702,-0.01629,0.10512,
456056868434,0.00291,0.00370,0.03301,0.75792,0.02776,-0.65145,0.02006,-0.07224,-0.02692,0.10202,
456090175506,0.00024,0.00277,0.03644,0.75723,0.02719,-0.65229,0.01967,-0.09381,-0.03285,0.08909,
456123632664,-0.00370,0.00155,0.03815,0.75603,0.02704,-0.65360,0.02214,-0.11906,-0.04892,0.07621,
456156939745,-0.00782,-0.00017,0.04182,0.75528,0.02492,-0.65451,0.02343,-0.13255,-0.08064,0.07640,
456190247416,-0.01303,-0.00250,0.04577,0.75446,0.02323,-0.65561,0.02074,-0.14782,-0.09518,0.07531,
456223558320,-0.01881,-0.00441,0.04849,0.75407,0.01876,-0.65636,0.01506,-0.16117,-0.11397,0.07329,
456256861188,-0.02304,-0.00930,0.05118,0.75390,0.01741,-0.65667,0.01087,-0.15363,-0.13541,0.07443,
456290168330,-0.02840,-0.01322,0.05473,0.75409,0.01399,-0.65660,0.00578,-0.15629,-0.12910,0.07813,
456323475497,-0.03441,-0.01644,0.06030,0.75436,0.00773,-0.65641,-0.00060,-0.15903,-0.14516,0.08480,
456356782635,-0.03867,-0.02311,0.06126,0.75422,0.00661,-0.65657,-0.00455,-0.14359,-0.16958,0.05313,
