0.000000000 -0.000000 0.000000 0.000000 -0.000000 -0.000000 -0.000000 1.000000
0.100099029 0.000348 0.000350 0.000291 0.000032 0.000099 -0.000009 1.000000
0.200047972 0.000549 -0.000995 0.000608 0.000232 0.000184 -0.000026 1.000000
0.299997067 -0.001305 -0.001732 -0.000081 0.000003 -0.000168 -0.000024 1.000000
0.399945967 -0.001206 -0.001598 0.000062 -0.000159 -0.000127 0.000029 1.000000
0.500045029 -0.000374 -0.002004 0.000350 0.000023 0.000049 -0.000004 1.000000
0.599994000 -0.000691 -0.002039 0.000212 -0.000074 -0.000020 -0.000029 1.000000
0.699943634 -0.000294 -0.001759 0.000420 0.000044 0.000006 0.000000 1.000000
0.800042029 -0.000618 -0.001422 0.000060 -0.000210 -0.000039 0.000056 1.000000
0.899991000 -0.001294 -0.001203 -0.000408 -0.000694 -0.000136 0.000084 1.000000
0.999940000 -0.001352 -0.001056 -0.000310 -0.000928 -0.000157 0.000062 1.000000
1.099889029 -0.001151 -0.000388 -0.000601 -0.001149 -0.000110 0.000141 0.999999
1.199988029 -0.002149 -0.000971 -0.000902 -0.001311 -0.000231 0.000104 0.999999
1.299937029 -0.001492 -0.000581 -0.000657 -0.001210 -0.000098 0.000178 0.999999
1.399886029 -0.001463 -0.000006 -0.000961 -0.001554 -0.000103 0.000212 0.999999
1.499985029 -0.001466 -0.000311 -0.001003 -0.001667 -0.000147 0.000225 0.999999
1.599933995 -0.001215 -0.000267 -0.001071 -0.001776 -0.000148 0.000241 0.999998
1.699883029 -0.001704 0.000074 -0.001301 -0.001685 -0.000237 0.000246 0.999999
1.799832029 -0.001921 0.000495 -0.001331 -0.001947 -0.000240 0.000263 0.999998
1.899931000 -0.001705 0.000309 -0.001154 -0.001784 -0.000222 0.000208 0.999998
1.999880000 -0.001861 0.000071 -0.001611 -0.001638 -0.000306 0.000178 0.999999
2.099829029 -0.001876 -0.000174 -0.001800 -0.001702 -0.000361 0.000218 0.999998
2.199927995 -0.001817 -0.000305 -0.002169 -0.001856 -0.000391 0.000225 0.999998
2.299877014 -0.002217 -0.000317 -0.002645 -0.002090 -0.000443 0.000225 0.999998
2.399826029 -0.002825 -0.000349 -0.003063 -0.002251 -0.000564 0.000188 0.999997
2.499774995 -0.003218 -0.000173 -0.003287 -0.002458 -0.000643 0.000350 0.999997
2.599874028 -0.003415 -0.000152 -0.003409 -0.002450 -0.000726 0.000276 0.999997
2.699823028 -0.003664 -0.000164 -0.003882 -0.002522 -0.000770 0.000239 0.999996
2.799771995 -0.003898 -0.000686 -0.004332 -0.002714 -0.000737 0.000294 0.999996
2.899870995 -0.004246 -0.001003 -0.004539 -0.002615 -0.000889 0.000308 0.999996
2.999819967 -0.004627 -0.001091 -0.004747 -0.002504 -0.000981 0.000307 0.999996
3.099769028 -0.004590 -0.001453 -0.004890 -0.002545 -0.000946 0.000296 0.999996
3.199867995 -0.004296 -0.001498 -0.004474 -0.002740 -0.001018 0.000778 0.999995
3.299816995 -0.003932 -0.001732 -0.004279 -0.002821 -0.001305 0.000524 0.999995
3.399766028 -0.003983 -0.001622 -0.004422 -0.002604 -0.001247 0.000456 0.999996
3.499715028 -0.004248 -0.001359 -0.004418 -0.002394 -0.000959 0.001052 0.999996
3.599814028 -0.004318 -0.001715 -0.004416 -0.002568 -0.000789 0.000979 0.999996
3.699763028 -0.003837 -0.000226 -0.004504 0.004471 0.001614 0.012252 0.999914
3.799712485 -0.001616 0.002867 -0.004832 0.031287 0.003396 0.058412 0.997796
3.899810995 0.005485 0.002143 -0.005210 0.030671 0.005984 0.056128 0.997934
3.999760000 0.014863 -0.005180 -0.009088 0.004176 0.009734 0.003664 0.999937
4.099708995 0.024297 -0.008099 -0.013332 0.000655 0.013161 -0.006021 0.999895
4.199658028 0.036946 -0.016172 -0.021299 -0.018457 0.017868 -0.040149 0.998863
4.299756995 0.050444 -0.021758 -0.028450 -0.023367 0.023304 -0.051681 0.998118
4.399706028 0.061795 -0.029064 -0.032756 -0.025019 0.025475 -0.058855 0.997628
4.499654966 0.069655 -0.036626 -0.032333 -0.023027 0.024769 -0.061499 0.997534
4.599753995 0.070620 -0.047433 -0.028016 -0.021680 0.017317 -0.059175 0.997862
4.699703028 0.077486 -0.061149 -0.022154 -0.023146 0.007373 -0.059062 0.997959
4.799651995 0.086137 -0.078723 -0.015067 -0.025229 -0.001166 -0.055727 0.998127
4.899601000 0.092524 -0.099032 -0.008076 -0.026787 -0.006249 -0.053221 0.998204
4.999700028 0.098632 -0.119218 0.000893 -0.031411 -0.006658 -0.056079 0.997910
5.099649028 0.100674 -0.135799 0.012894 -0.035604 -0.005349 -0.055660 0.997800
5.199598000 0.096625 -0.152262 0.025105 -0.041791 -0.005827 -0.062115 0.997177
5.299696971 0.094673 -0.162917 0.039782 -0.047039 -0.005794 -0.059749 0.997088
5.399646028 0.092571 -0.172186 0.055219 -0.057522 -0.004801 -0.063632 0.996303
5.499595028 0.092839 -0.180518 0.073860 -0.071173 -0.002491 -0.069625 0.995028
5.599544028 0.090873 -0.192927 0.092636 -0.082085 -0.000105 -0.070204 0.994150
5.699641155 0.087830 -0.207855 0.115563 -0.092795 0.002603 -0.066180 0.993480
5.799588156 0.085944 -0.217542 0.138799 -0.105335 0.006103 -0.062782 0.992434
5.899535157 0.084272 -0.227209 0.159781 -0.118071 0.009647 -0.060310 0.991125
5.999632155 0.079955 -0.237653 0.177366 -0.128291 0.013087 -0.054857 0.990132
6.099579156 0.077447 -0.246260 0.195117 -0.139121 0.015992 -0.052234 0.988768
6.199526123 0.077384 -0.254449 0.208608 -0.146183 0.017897 -0.047265 0.987966
6.299473124 0.077895 -0.259848 0.215512 -0.152283 0.018993 -0.042732 0.987230
6.399570094 0.076578 -0.267215 0.222364 -0.159545 0.020469 -0.042912 0.986045
6.499517095 0.075453 -0.270846 0.223486 -0.166260 0.022229 -0.044330 0.984834
6.599464148 0.073350 -0.279690 0.227247 -0.168355 0.023653 -0.043690 0.984474
6.699562999 0.070945 -0.286584 0.223783 -0.169335 0.024390 -0.045677 0.984197
6.799512028 0.067945 -0.298482 0.223464 -0.169119 0.025282 -0.049590 0.984022
6.899461028 0.064042 -0.314296 0.223112 -0.165307 0.027248 -0.051619 0.984513
6.999410028 0.059801 -0.330455 0.221316 -0.160846 0.029558 -0.055217 0.984990
7.099508994 0.056733 -0.350639 0.217916 -0.151951 0.026521 -0.056066 0.986440
7.199458028 0.051472 -0.372434 0.214044 -0.139411 0.024871 -0.055182 0.988383
7.299407028 0.044560 -0.396160 0.210630 -0.127995 0.022188 -0.059610 0.989733
7.399505999 0.039019 -0.416701 0.205867 -0.115837 0.019932 -0.064050 0.991001
7.499454994 0.036707 -0.433197 0.198310 -0.102668 0.018472 -0.067948 0.992220
7.599403994 0.035118 -0.443713 0.188473 -0.085611 0.018030 -0.064167 0.994097
7.699352999 0.032537 -0.449017 0.179534 -0.065095 0.017415 -0.054357 0.996245
7.799451994 0.033719 -0.447794 0.173535 -0.050328 0.017648 -0.051878 0.997228
7.899401028 0.035891 -0.442675 0.170176 -0.038733 0.018315 -0.054352 0.997602
7.999350028 0.035181 -0.434996 0.169670 -0.025258 0.018456 -0.053072 0.998101
8.099448966 0.035938 -0.427834 0.172362 -0.013749 0.019695 -0.055822 0.998152
8.199398028 0.037406 -0.420842 0.174783 -0.006563 0.021763 -0.064654 0.997649
8.299346994 0.038167 -0.413597 0.177010 0.007467 0.023145 -0.062644 0.997740
8.399296028 0.038682 -0.406081 0.177384 0.021666 0.024009 -0.058180 0.997782
8.499394994 0.037962 -0.402519 0.173785 0.032862 0.024307 -0.056610 0.997559
8.599343999 0.039644 -0.404485 0.168332 0.038925 0.025644 -0.061197 0.997037
8.699292994 0.043269 -0.407431 0.161673 0.040370 0.027294 -0.060049 0.997005
8.799391994 0.046598 -0.412174 0.154543 0.033766 0.028167 -0.059871 0.997237
8.899340994 0.049845 -0.419045 0.145959 0.022580 0.028553 -0.056661 0.997730
8.999290013 0.052203 -0.426664 0.137596 0.008228 0.028457 -0.052870 0.998162
9.099239028 0.053793 -0.435987 0.131624 -0.007593 0.028720 -0.050676 0.998273
9.199338028 0.053776 -0.448146 0.124174 -0.024606 0.028539 -0.052378 0.997916
